timestamp,machine_id,machine_name,manufacturer,temperature,vibration,pressure_in,pressure_out,power_kw,runtime_hours,failure,failure_reason,maintenance_done,maintenance_comments
2024-10-09,M003,Boiler,Bosch,80.43829706403238,0.5532648876481865,53.14305449542299,38.05273245128605,120.49268108036713,14,0,None,0,Replaced filter
2024-10-10,M003,Boiler,Bosch,66.2251142780504,0.4227807612195621,58.32801606843264,43.12249979962215,106.99464246895703,21,0,None,0,Checked pressure
2024-10-11,M003,Boiler,Bosch,80.4894937661136,0.60417938953152,47.24806004826704,43.96924925768101,116.38287560263004,11,0,Overheat,0,Lubricated parts
2024-10-12,M003,Boiler,Bosch,80.9685616352936,0.5513635033865152,41.167006402930255,40.67495178494579,94.82653427060721,21,0,Overheat,0,Replaced filter
2024-10-13,M003,Boiler,Bosch,86.6200770427121,0.5782372770292163,49.59144653929211,40.05631340790091,101.59177115922581,20,0,None,0,Replaced filter
2024-10-14,M003,Boiler,Bosch,68.04280875532915,0.3480990274671377,57.067747023369606,41.596114607913506,100.9073213440222,9,0,Overheat,0,Replaced filter
2024-10-15,M003,Boiler,Bosch,64.44010188073156,0.3949945210176814,45.451551057958326,48.79750018758061,93.83224638480293,17,0,None,0,Lubricated parts
2024-10-16,M003,Boiler,Bosch,61.520042156328316,0.44606018984660273,40.4975514699113,39.960028805657544,103.59853964754996,14,0,None,0,Lubricated parts
2024-10-17,M003,Boiler,Bosch,74.04658908803317,0.6730321814857169,38.77207051217418,45.9770161064166,119.18606333876208,5,0,None,1,None
2024-10-18,M003,Boiler,Bosch,71.46735864561842,0.46397231531230243,53.11265671968597,49.13471730232598,84.87993687938423,17,0,Overheat,0,Replaced filter
2024-10-19,M003,Boiler,Bosch,76.36907425407144,0.21728985592699995,43.02069960618137,49.71127207091038,91.6739575095725,9,0,Leak,0,Lubricated parts
2024-10-20,M003,Boiler,Bosch,80.29837896065064,0.4203203589720762,51.13740440412832,48.148350855258954,100.63596282544295,19,0,None,0,Replaced filter
2024-10-21,M003,Boiler,Bosch,92.44861406623494,0.7404837542253973,51.08603968764201,42.676163880441365,88.2277358254879,14,0,Leak,0,Replaced filter
2024-10-22,M003,Boiler,Bosch,79.68540161546069,0.5529069835172741,49.94691989558743,42.372348199474516,108.10628810666002,17,0,Overheat,1,None
2024-10-23,M003,Boiler,Bosch,85.15937223563556,0.4596620254031317,42.57406918650034,34.752627571651594,112.6084951999931,11,0,Overheat,0,Replaced filter
2024-10-24,M003,Boiler,Bosch,81.16663976471118,0.44780986253128297,52.19529145660152,44.41819515618709,94.99588489790486,14,0,Overheat,0,Lubricated parts
2024-10-25,M003,Boiler,Bosch,79.35992773064197,0.4808464677262467,53.64893398278695,38.56058422449291,100.56750051555622,22,0,None,0,Checked pressure
2024-10-26,M003,Boiler,Bosch,57.13644875660058,0.2736853209244856,53.18645727506995,50.77068118264012,84.7438207170175,8,0,None,0,Replaced filter
2024-10-27,M003,Boiler,Bosch,59.67316029076266,0.38714093269029654,54.86221998959005,49.36393707234805,103.63004284806077,13,0,Overheat,0,Replaced filter
2024-10-28,M003,Boiler,Bosch,57.78922479039531,0.19985255081188974,53.582765116799145,48.533368507218356,111.81461245589378,6,0,None,0,Replaced filter
2024-10-29,M003,Boiler,Bosch,74.57515877457179,0.2642308105956911,43.93314964876043,41.31222017676514,97.4259139281504,11,0,Leak,0,Lubricated parts
2024-10-30,M003,Boiler,Bosch,74.45663520251296,0.4382820853989268,47.7247668966629,44.48562676936961,111.38503639593696,15,1,None,0,Replaced filter
2024-10-31,M003,Boiler,Bosch,58.55008664508425,0.44280523594151233,54.19788687405916,44.70785728372823,111.2870672085032,23,0,None,0,Lubricated parts
2024-11-01,M003,Boiler,Bosch,54.65104516550497,0.548535990755319,45.75447574504888,46.52832784321298,92.68745431187043,14,0,None,0,Lubricated parts
2024-11-02,M003,Boiler,Bosch,74.85680557284228,0.45824919264849684,39.84678714636948,45.059629903857385,96.79253611365442,7,0,Wear,0,Replaced filter
2024-11-03,M003,Boiler,Bosch,65.45542987347247,0.4505694398713645,46.66685692160677,45.54391681926983,84.61202622841,19,0,Overheat,0,None
2024-11-04,M003,Boiler,Bosch,58.93743211598042,0.5394957970323307,55.36464807253673,40.733002629804446,109.65326667161126,23,0,None,0,Lubricated parts
2024-11-05,M003,Boiler,Bosch,82.04336209854078,0.3911129927607358,48.86323060256727,58.023561454896786,103.95538154510909,22,0,None,0,None
2024-11-06,M003,Boiler,Bosch,51.33879486430125,0.398006266189595,47.214027785306385,43.39368165369962,87.2095374892338,18,0,Wear,0,Checked pressure
2024-11-07,M003,Boiler,Bosch,86.29850592330794,0.6372271316607991,50.71022239415272,41.635473339952995,106.62841093021632,15,0,Wear,1,None
2024-11-08,M003,Boiler,Bosch,74.99930145245871,0.612167631931437,48.13961119649443,42.63180124793655,90.19726503985171,17,0,Overheat,0,Replaced filter
2024-11-09,M003,Boiler,Bosch,93.50047330050701,0.6221818019449358,52.69194194298679,45.28075827168209,88.93288453054228,20,0,Overheat,1,None
2024-11-10,M003,Boiler,Bosch,69.39205530760024,0.44719388869742627,48.98949203034082,53.2637447790844,107.03965805128627,22,0,Wear,0,Lubricated parts
2024-11-11,M003,Boiler,Bosch,83.0882040227785,0.45888728437706106,57.36974850613205,50.92617349942582,71.48092159217325,20,0,Leak,0,Checked pressure
2024-11-12,M003,Boiler,Bosch,61.60213971557141,0.6246411301045753,51.92020987837771,52.13811518653788,105.42731164544382,13,1,None,1,Replaced filter
2024-11-13,M003,Boiler,Bosch,76.73015562847638,0.6299149820547667,53.33774040184998,41.429674410089106,111.7841931756372,23,0,Wear,0,Replaced filter
2024-11-14,M003,Boiler,Bosch,65.97275545421356,0.4794118197956129,46.89202287224287,44.525571219034624,102.73906000481823,12,0,Overheat,0,Lubricated parts
2024-11-15,M003,Boiler,Bosch,68.02667061412474,0.7710331644334893,52.599355090509555,46.05004154011294,106.1516398427858,7,0,None,0,Replaced filter
2024-11-16,M003,Boiler,Bosch,81.41709245191326,0.6884001137569857,53.40519798022261,49.13054918346935,89.98378134509602,18,0,Overheat,0,None
2024-11-17,M003,Boiler,Bosch,75.8695970203717,0.32144527011181523,50.06786829692103,51.58133775749984,108.83114551658483,20,1,None,1,Lubricated parts
2024-11-18,M003,Boiler,Bosch,58.38397665031198,0.3750327184739735,53.645179927863595,52.696412471724116,104.17295730912505,13,0,None,1,None
2024-11-19,M003,Boiler,Bosch,70.02663126624198,0.6040057890793389,44.90565021466632,43.861145104381826,90.59984067876246,21,0,None,0,Replaced filter
2024-11-20,M003,Boiler,Bosch,75.62525722344807,0.5916390844041167,53.59629855792809,47.50626732430149,79.04246686904003,10,0,Leak,0,Checked pressure
2024-11-21,M003,Boiler,Bosch,72.86775881092743,0.3629298417027065,55.974144973135274,41.481512269023284,106.40950608333397,23,0,Overheat,0,Lubricated parts
2024-11-22,M003,Boiler,Bosch,89.15310952419622,0.45852829616163565,52.55339959679526,53.02591625666575,102.47604376279362,9,0,None,0,Replaced filter
2024-11-23,M003,Boiler,Bosch,87.7329206586709,0.5213623717586657,43.49787667097377,41.83377920197906,93.98705716964834,22,0,None,0,None
2024-11-24,M003,Boiler,Bosch,60.68413740284615,0.5374976246463031,52.05991184004354,48.07385854787964,92.27271213431499,16,0,None,0,None
2024-11-25,M003,Boiler,Bosch,49.946962691558,0.40001047077519,60.968013078050355,36.595524586267544,95.00160402598335,21,0,None,0,Replaced filter
2024-11-26,M003,Boiler,Bosch,68.49343378663805,0.4673352436811389,60.01213733822399,43.462142914421,103.60226037077429,21,0,Overheat,1,Replaced filter
2024-11-27,M003,Boiler,Bosch,80.41321294008279,0.48490470482533954,45.75114441704676,57.64283858982464,89.13405438961037,23,0,Leak,0,Lubricated parts
2024-11-28,M003,Boiler,Bosch,83.60182638395156,0.5810260044375334,44.2227410309117,48.62540522223754,115.26812663577266,10,0,Overheat,0,Checked pressure
2024-11-29,M003,Boiler,Bosch,94.02558205229559,0.38021020042723963,51.852401226318776,39.75737655215905,87.39084650514995,14,1,None,0,Lubricated parts
2024-11-30,M003,Boiler,Bosch,74.36373596180397,0.3637805108617347,42.92114493472088,51.50507831327355,83.87690264020583,11,1,None,0,Lubricated parts
2024-12-01,M003,Boiler,Bosch,83.86138153494132,0.3815076793102339,55.89215162821116,45.764460741728676,92.29711644043516,21,0,None,0,None
2024-12-02,M003,Boiler,Bosch,61.59875104345214,0.4514321255424953,42.560691482546886,39.374069491344194,103.88818910263713,23,0,Overheat,0,Checked pressure
2024-12-03,M003,Boiler,Bosch,63.26126673693971,0.5446012510728537,51.498861178010685,46.52500272604864,101.63286053080132,6,0,Overheat,0,Replaced filter
2024-12-04,M003,Boiler,Bosch,72.25356250633702,0.4542781460680804,46.55444101139105,47.338450519294426,113.10605912813463,21,1,None,1,None
2024-12-05,M003,Boiler,Bosch,86.71101971669559,0.4345124026042209,44.93789000578696,47.460887017141985,103.62315001160809,10,0,Overheat,0,Lubricated parts
2024-12-06,M003,Boiler,Bosch,81.08267166344189,0.6345935007838315,49.12676027159186,51.80084065414007,98.10306506547593,8,0,Wear,0,Lubricated parts
2024-12-07,M003,Boiler,Bosch,83.49584531046617,0.38735723111172443,45.73161295856031,45.443031953623745,95.07681205020965,12,0,Wear,0,None
2024-12-08,M003,Boiler,Bosch,79.40607256969939,0.5267663863211209,45.80280173074062,43.15595875738963,122.54536102107866,11,0,None,0,Lubricated parts
2024-12-09,M003,Boiler,Bosch,78.92002583446641,0.4958751871020797,60.79560577301646,45.45657364305675,96.19544095833649,18,0,Overheat,0,Checked pressure
2024-12-10,M003,Boiler,Bosch,64.25323658372103,0.3673984587965934,52.08267331306021,44.94258715189947,99.16425853145174,21,0,Leak,0,Checked pressure
2024-12-11,M003,Boiler,Bosch,79.64525922344333,0.24226549770056566,48.42839044389749,44.55253296323066,85.23066066063366,19,0,Wear,0,Replaced filter
2024-12-12,M003,Boiler,Bosch,74.27142311158946,0.6889278795503996,51.19085653069814,40.79614055050688,102.20630804307163,6,0,None,0,Replaced filter
2024-12-13,M003,Boiler,Bosch,71.4791225254612,0.4971150279865732,56.65079677677364,46.59132768780103,110.9558600027431,11,0,Overheat,0,Replaced filter
2024-12-14,M003,Boiler,Bosch,98.34754606818984,0.4747288140028415,52.593509715068215,49.75273865996756,98.18597688859904,17,0,None,0,Checked pressure
2024-12-15,M003,Boiler,Bosch,70.904096977162,0.5678019915466992,53.34106627218069,50.76019349156865,100.62051348822995,8,0,Overheat,0,Lubricated parts
2024-12-16,M003,Boiler,Bosch,105.7558553152295,0.42013492740470887,46.284239229275975,38.26781938819704,89.42507045302827,7,0,None,0,Lubricated parts
2024-12-17,M003,Boiler,Bosch,73.11327685085884,0.31880106624379456,45.24654653292372,29.3074266688298,98.63010422306057,6,0,Leak,0,Lubricated parts
2024-12-18,M003,Boiler,Bosch,76.31535112986163,0.6124919994193632,48.43814242909341,54.655014740153916,82.04693460719783,20,0,Leak,0,Checked pressure
2024-12-19,M003,Boiler,Bosch,54.83062078361052,0.6198276036644637,49.91066709299457,44.69451335216159,100.69491612719634,13,0,Overheat,0,Checked pressure
2024-12-20,M003,Boiler,Bosch,74.19488482497425,0.4146559079931957,44.12043242165186,48.85250509196051,107.1069599783486,12,0,Leak,0,Replaced filter
2024-12-21,M003,Boiler,Bosch,90.71578738949,0.4462021471178045,52.33222298420131,45.395239010751396,97.11843969488882,21,0,Overheat,0,None
2024-12-22,M003,Boiler,Bosch,80.48827861401055,0.627249654390778,52.174685270890386,35.39655566557339,102.70597716115654,7,0,None,1,Checked pressure
2024-12-23,M003,Boiler,Bosch,68.81888568326426,0.7028713530432289,48.407633831558215,37.957246963333844,117.92402065330727,9,0,None,0,None
2024-12-24,M003,Boiler,Bosch,72.60795982604746,0.4349173975005661,48.58478412862292,44.762923094846386,86.25550108060578,16,0,None,0,Replaced filter
2024-12-25,M003,Boiler,Bosch,66.79771484027543,0.4595562147524544,51.2617459684041,47.607522247013506,97.82712256523105,16,0,None,0,Lubricated parts
2024-12-26,M003,Boiler,Bosch,85.80720498886987,0.5004041957823161,51.244185393756894,42.14873403585955,111.49409293666247,5,0,Overheat,1,None
2024-12-27,M003,Boiler,Bosch,87.24389286802904,0.48446985488916655,47.52057841913547,47.144395546654664,112.03663886056073,23,1,Overheat,1,Lubricated parts
2024-12-28,M003,Boiler,Bosch,86.06774518624329,0.5414784462079241,45.183018294007155,35.3396742074002,82.43131300598498,21,0,None,1,Checked pressure
2024-12-29,M003,Boiler,Bosch,62.310174227455015,0.4547364734784176,50.861680031018146,49.011311537233745,103.29952256077038,16,0,None,0,Lubricated parts
2024-12-30,M003,Boiler,Bosch,70.32109250940475,0.43505536005674483,53.972014819844354,48.094796034902394,91.63023918267889,6,0,Overheat,0,Replaced filter
2024-12-31,M003,Boiler,Bosch,61.00539403042488,0.3965381340892755,59.09969283659583,47.6031138258428,97.44605023293833,20,0,None,0,Lubricated parts
2025-01-01,M003,Boiler,Bosch,82.28172749547217,0.4020680794715449,51.150302021917,38.269296387098976,95.05798450837295,19,0,Leak,0,Lubricated parts
2025-01-02,M003,Boiler,Bosch,60.18011458874204,0.47479036555416654,49.54610954628865,41.3787539532116,84.17292736727788,13,0,None,1,Lubricated parts
2025-01-03,M003,Boiler,Bosch,82.9075931223253,0.49779699274830597,41.15934483646641,59.964052850303204,117.45858970273136,18,0,Wear,0,Checked pressure
2025-01-04,M003,Boiler,Bosch,82.22674824888298,0.4191811341751862,48.75576140504485,49.38106537136173,103.08364312631886,23,1,None,0,Lubricated parts
2025-01-05,M003,Boiler,Bosch,70.29244900875219,0.6121188142569904,58.00048923410239,52.64165781743123,107.57032065053977,13,0,Overheat,0,Checked pressure
2025-01-06,M003,Boiler,Bosch,72.47375131197363,0.5408300481904564,54.58335237838614,35.36892417253151,91.7746138108456,19,0,Overheat,1,None
2025-01-07,M003,Boiler,Bosch,95.97695189005327,0.5597303366831519,46.80748987861396,45.32269031504861,100.36619926358223,12,0,Wear,0,Replaced filter
2025-01-08,M003,Boiler,Bosch,91.86093154338994,0.4601554725010633,47.76678476592697,48.061349050526964,84.40564220873775,22,0,None,0,None
2025-01-09,M003,Boiler,Bosch,73.0066838324754,0.4583715864220219,51.191732328588245,38.216710862769474,89.25536170020013,8,0,Overheat,0,Checked pressure
2025-01-10,M003,Boiler,Bosch,71.32549930803819,0.6099469081034057,46.622219203266056,42.62984232043457,109.14923480117831,15,0,Leak,0,None
2025-01-11,M003,Boiler,Bosch,68.01023058750654,0.6465578289745382,44.41815162447009,43.94857407436308,84.94123512657698,12,0,Leak,0,None
2025-01-12,M003,Boiler,Bosch,86.88867177937036,0.3437058229889263,53.62551820958256,43.249649627109,107.71165406827922,14,0,Leak,0,Replaced filter
2025-01-13,M003,Boiler,Bosch,82.16330984288281,0.83981273176629,52.275330767673786,45.121201213127385,89.03800476432478,5,0,Overheat,0,Checked pressure
2025-01-14,M003,Boiler,Bosch,56.09893527346246,0.5479794714287998,54.4730434943163,44.05326870913372,85.55550024421319,21,0,Wear,1,Checked pressure
2025-01-15,M003,Boiler,Bosch,66.56558923343275,0.5843694416352654,46.0868840089873,44.20079038909312,91.41379869934234,12,0,None,0,Replaced filter
2025-01-16,M003,Boiler,Bosch,77.3081558483173,0.5311015074378191,44.97745584533588,45.54199124044105,87.37475405947227,17,0,None,0,Replaced filter
2025-01-17,M003,Boiler,Bosch,75.54465544830188,0.42570926672187714,53.09552038307884,46.77770756666197,94.13723323467751,21,0,Wear,0,Lubricated parts
2025-01-18,M003,Boiler,Bosch,76.89051626044373,0.5804933390732325,60.952085005942116,49.4119854489499,110.27479343352692,12,0,None,0,Replaced filter
2025-01-19,M003,Boiler,Bosch,77.1564815147666,0.5193114633690025,58.75819750786782,42.7685759092204,111.16634135676142,22,0,Wear,0,Lubricated parts
2025-01-20,M003,Boiler,Bosch,77.33607024320168,0.5130981129197035,45.717716738771195,40.17776864801267,99.48882736523362,15,0,Overheat,0,Lubricated parts
2025-01-21,M003,Boiler,Bosch,86.70194743361313,0.6509025198891855,42.592394304782715,44.861199316776684,108.14050797333323,23,0,Wear,0,Lubricated parts
2025-01-22,M003,Boiler,Bosch,52.962214962402555,0.4839925513391695,48.78294848716046,45.28255324232778,98.75078404676435,13,0,Leak,0,Replaced filter
2025-01-23,M003,Boiler,Bosch,69.72127695495983,0.2941316427574515,47.087217460683256,41.739079441316356,96.22166531067327,18,0,Leak,0,Lubricated parts
2025-01-24,M003,Boiler,Bosch,57.988204827596206,0.47420602961482694,60.04366711448051,42.59278954867538,90.8823326417015,7,0,Overheat,0,Checked pressure
2025-01-25,M003,Boiler,Bosch,59.92774179616062,0.4443282102142837,52.14380629440382,48.85231797843613,121.93449550288386,6,0,Wear,0,None
2025-01-26,M003,Boiler,Bosch,84.55703971113867,0.37520940736721153,44.12888111270895,44.26382910912779,107.54205990613407,18,0,Leak,0,None
2025-01-27,M003,Boiler,Bosch,76.81041501146042,0.48975540238659343,56.479079564750066,47.025926146475115,86.78537527001401,22,0,Leak,0,Checked pressure
2025-01-28,M003,Boiler,Bosch,70.28049230736119,0.5992877468188688,52.25498685216307,37.71104305992576,101.2596141487864,22,0,None,0,Lubricated parts
2025-01-29,M003,Boiler,Bosch,83.7092329206772,0.5457283048043201,52.129658913231566,45.95426352879795,109.51199885067913,15,0,None,0,None
2025-01-30,M003,Boiler,Bosch,82.80976604397459,0.5233865101009247,55.824954412819615,48.126591670107516,98.30725561667376,19,0,Wear,0,Lubricated parts
2025-01-31,M003,Boiler,Bosch,96.1924038722895,0.36750839805775365,54.08518343129596,39.913940710499205,93.60593964125479,11,0,None,1,Checked pressure
2025-02-01,M003,Boiler,Bosch,68.83167399022832,0.44017206658021524,45.65616227713545,48.06730082835919,99.6749610694231,11,0,None,0,Lubricated parts
2025-02-02,M003,Boiler,Bosch,80.51792954135313,0.45640987901695096,53.22260983121862,42.147654910058904,98.24616747314482,9,0,Leak,0,Replaced filter
2025-02-03,M003,Boiler,Bosch,74.04717494699425,0.37175997356195367,55.5765249919613,42.08502862920754,104.00289496743888,18,0,None,0,Lubricated parts
2025-02-04,M003,Boiler,Bosch,73.60097337699165,0.5368006007174067,53.45859344954135,42.71412926428486,105.17135456604463,5,0,None,0,None
2025-02-05,M003,Boiler,Bosch,67.52397905875759,0.5603713240544196,57.00750173276079,38.95570567689639,94.34062869107595,15,0,Wear,0,Checked pressure
2025-02-06,M003,Boiler,Bosch,77.28563606699878,0.43852189262914154,50.3115830633732,38.45970363936704,108.91663469770879,14,0,None,0,Checked pressure
2025-02-07,M003,Boiler,Bosch,65.4482040170046,0.5571141242038073,46.382566887901,51.333306265992064,90.28937970892267,12,0,None,0,Replaced filter
2025-02-08,M003,Boiler,Bosch,82.91008824849588,0.37006492272695846,57.814278628212925,44.87717896495058,108.84845654200961,20,0,Wear,0,Lubricated parts
2025-02-09,M003,Boiler,Bosch,62.881586504568496,0.3006808587108447,49.003473333322134,52.01311599403286,88.46529949368791,18,0,None,1,Lubricated parts
2025-02-10,M003,Boiler,Bosch,55.165717066872936,0.3924898109521846,55.020212013959814,51.06135489048967,105.89721300013358,11,0,None,0,Lubricated parts
2025-02-11,M003,Boiler,Bosch,64.55028434148204,0.566230564572823,50.190219050949,53.55377471546177,110.31543707851702,16,0,Leak,0,Checked pressure
2025-02-12,M003,Boiler,Bosch,63.94020353833304,0.3623399968461184,45.69508947329069,40.722133126211816,101.46530278021338,17,0,None,0,Replaced filter
2025-02-13,M003,Boiler,Bosch,79.85556722188825,0.41001173829543036,48.947257501309835,47.600840494730086,110.61375336629185,8,0,Overheat,0,None
2025-02-14,M003,Boiler,Bosch,75.57434060297635,0.5541664024515938,40.07210003239703,51.52943847150087,112.92291948681421,21,0,Overheat,1,Lubricated parts
2025-02-15,M003,Boiler,Bosch,70.75206359209272,0.5001462854813791,46.631715641984044,52.221300234101896,85.65183488653345,12,0,Leak,0,Checked pressure
2025-02-16,M003,Boiler,Bosch,103.86247470564112,0.5548690736481293,44.77815418570262,33.31620322339845,103.40275862751854,14,0,None,0,Checked pressure
2025-02-17,M003,Boiler,Bosch,67.44380876192461,0.27442086689052525,52.155048460650384,45.869736042064055,93.8182495789983,21,1,None,0,Replaced filter
2025-02-18,M003,Boiler,Bosch,71.68920028699073,0.6163654023036604,58.73748470944595,34.96080050167775,86.6186490989102,7,0,Overheat,0,None
2025-02-19,M003,Boiler,Bosch,70.61490386270238,0.6272757536635383,42.104799444410354,42.96136491365691,96.88779102491446,23,0,Wear,0,Checked pressure
2025-02-20,M003,Boiler,Bosch,60.78650054681453,0.6752291909122032,37.455214107524625,41.1561679498074,95.409683268211,15,0,None,0,Replaced filter
2025-02-21,M003,Boiler,Bosch,80.81723364970506,0.5669901135681616,61.282612256062265,42.38008658351008,121.48625525356763,6,0,Leak,0,Checked pressure
2025-02-22,M003,Boiler,Bosch,80.46073171808268,0.45342971653409253,58.531096540126974,36.17755515171548,87.69969924077981,11,0,Wear,1,Lubricated parts
2025-02-23,M003,Boiler,Bosch,69.57132405247462,0.5112185759091425,49.78786647191053,42.60398312901892,110.52255933743963,19,1,Leak,0,Lubricated parts
2025-02-24,M003,Boiler,Bosch,71.8457119802533,0.3846640195562553,52.42027876172468,49.97638926288593,114.59699389213819,6,0,None,0,Replaced filter
2025-02-25,M003,Boiler,Bosch,68.71020267054142,0.6840036623101675,54.492747501706084,42.783408488073256,87.61184981875718,15,0,None,0,Lubricated parts
2025-02-26,M003,Boiler,Bosch,75.68322129939817,0.5126312514586999,61.5297329298387,38.00328917075615,107.9643036664211,16,0,Leak,0,Replaced filter
2025-02-27,M003,Boiler,Bosch,91.639862798081,0.6146181903049439,56.36852673905595,50.2706350415481,103.46052310087033,8,0,None,0,Checked pressure
2025-02-28,M003,Boiler,Bosch,84.8994671217863,0.5045210767557481,53.89538213696827,45.822008730781555,103.91320171935226,15,0,None,1,Checked pressure
2025-03-01,M003,Boiler,Bosch,105.51711319918626,0.5197423047692582,38.87352048611612,46.13566914346724,100.86730761307189,19,0,None,0,Replaced filter
2025-03-02,M003,Boiler,Bosch,69.56611257904333,0.5210404713971319,49.395190539050446,51.08178809200543,102.74808046463897,16,0,Overheat,0,Checked pressure
2025-03-03,M003,Boiler,Bosch,69.59808355778505,0.3556799206214206,53.190934994242866,53.721555573715555,106.63597868560763,13,0,None,0,Lubricated parts
2025-03-04,M003,Boiler,Bosch,63.3213469270829,0.4671624740583198,55.53860547991224,47.833010741963626,106.443105001082,9,0,Overheat,0,Replaced filter
2025-03-05,M003,Boiler,Bosch,76.46475611653318,0.38132533944883795,53.2202681427811,43.8102100202971,95.00489580300493,6,0,Leak,1,Lubricated parts
2025-03-06,M003,Boiler,Bosch,74.31783708268763,0.4844819367747666,37.86841213270633,49.112161558863086,93.50853815241092,16,0,Wear,0,Lubricated parts
2025-03-07,M003,Boiler,Bosch,71.01794076280777,0.37403666598191326,37.298682728739266,43.24564788450371,102.39481735761878,12,0,None,0,Lubricated parts
2025-03-08,M003,Boiler,Bosch,76.85318142232873,0.3539874924861178,50.5000936875678,47.58720328863143,98.66775247451726,10,0,Wear,0,Replaced filter
2025-03-09,M003,Boiler,Bosch,70.88516954757037,0.5046579581475942,54.764605317911055,50.65303150511463,98.95977196230757,7,0,Wear,1,None
2025-03-10,M003,Boiler,Bosch,91.28627697881241,0.518483976436038,58.0028125368498,43.02608795402287,94.69199521205115,23,0,None,1,Lubricated parts
2025-03-11,M003,Boiler,Bosch,62.847274237731064,0.6157244547731026,49.142521998058804,41.3266445316157,109.55935822330763,7,0,None,0,Lubricated parts
2025-03-12,M003,Boiler,Bosch,83.06170010783667,0.3775473406537043,56.11084772158908,42.10674057095585,89.72827041648097,13,0,None,1,Replaced filter
2025-03-13,M003,Boiler,Bosch,78.49621972535986,0.3407517027721795,56.59710893907436,50.95965618107537,96.97247130038234,19,0,None,0,None
2025-03-14,M003,Boiler,Bosch,76.35690175405453,0.4268804559372651,39.027980563119115,44.89133253535803,85.65584241152041,23,0,Overheat,1,Checked pressure
2025-03-15,M003,Boiler,Bosch,79.19715388731325,0.514425352228204,51.65391903269118,45.42432729180552,106.85619374218483,15,1,None,0,Checked pressure
2025-03-16,M003,Boiler,Bosch,92.6361920775079,0.5863087786005247,43.854985697527766,49.744741114035484,112.42801082059943,16,0,Overheat,0,Replaced filter
2025-03-17,M003,Boiler,Bosch,91.17717075775785,0.6603360267135122,52.311004495336945,41.52499632086473,109.94791852699225,22,0,Leak,0,Checked pressure
2025-03-18,M003,Boiler,Bosch,67.9333089592686,0.5719599497624892,49.64888189712687,43.564452475688284,104.35211528289602,6,0,None,0,Replaced filter
2025-03-19,M003,Boiler,Bosch,67.58501750087275,0.48998027387799387,46.91094041886823,44.149002780608015,103.43313945901154,22,0,Wear,0,Replaced filter
2025-03-20,M003,Boiler,Bosch,83.21919795046783,0.45114058419005,42.15477859346183,40.87094209878147,109.93253961327193,17,0,Wear,0,None
2025-03-21,M003,Boiler,Bosch,79.67718616976241,0.3231843088246768,48.49662819778159,47.316507551171156,96.66952379024478,23,0,Leak,0,None
2025-03-22,M003,Boiler,Bosch,61.97633680935397,0.3710949995327394,51.94967193156294,45.39608412210009,100.47167073263378,11,0,None,0,Lubricated parts
2025-03-23,M003,Boiler,Bosch,77.86041592513688,0.46977306079174735,52.654335810335745,40.32084385104717,89.2410617127574,16,0,Leak,0,Replaced filter
2025-03-24,M003,Boiler,Bosch,86.01368192261381,0.357903324562972,50.44351653448102,50.14501619989081,107.84546802953032,11,0,Overheat,0,Replaced filter
2025-03-25,M003,Boiler,Bosch,82.72753857865158,0.6209146286090212,51.98962423357666,41.03416470561826,108.72759456234097,23,0,None,0,Replaced filter
2025-03-26,M003,Boiler,Bosch,76.41921012852353,0.4449475788809707,50.63714286357134,42.441744883579645,102.47672064689777,6,0,None,0,Replaced filter
2025-03-27,M003,Boiler,Bosch,73.32039630353448,0.3912251324646332,49.380538183823994,39.407382578941835,106.42855493962948,8,0,Overheat,0,Checked pressure
2025-03-28,M003,Boiler,Bosch,65.16841316776276,0.3953190927218433,57.03580119785952,44.382027902163095,91.05457620872845,12,1,None,0,Checked pressure
2025-03-29,M003,Boiler,Bosch,85.4461788938862,0.2909881492830095,46.72725230081809,45.65796480280933,105.71705893036317,22,0,None,0,Checked pressure
2025-03-30,M003,Boiler,Bosch,65.07957974682503,0.5382599959328727,47.27904740676994,48.73046907538641,105.002705218,5,0,Wear,0,Replaced filter
2025-03-31,M003,Boiler,Bosch,77.22986538835724,0.4717759408076771,55.25387145236057,39.185305065735434,96.425849518293,20,0,Leak,1,None
2025-04-01,M003,Boiler,Bosch,72.26978782584072,0.46995550622688353,48.50173612167594,50.0670096548252,112.9336988748567,19,0,None,0,Replaced filter
2025-04-02,M003,Boiler,Bosch,79.21933712173511,0.5606173306435204,46.30701209058744,36.96196479981761,103.78197706978459,21,0,None,0,Checked pressure
2025-04-03,M003,Boiler,Bosch,83.08411176932697,0.4870418888908018,58.17275846038483,43.33149377655477,84.61110742921412,16,0,Leak,0,Replaced filter
2025-04-04,M003,Boiler,Bosch,73.13248933499317,0.41282192302541765,56.519871852572734,49.32343870386118,83.55259157502444,6,0,Overheat,0,Checked pressure
2025-04-05,M003,Boiler,Bosch,68.15012820856252,0.5801181763988182,53.82701078006675,50.367063512052226,104.98689912135545,11,0,None,0,None
2025-04-06,M003,Boiler,Bosch,55.5750230903823,0.3722582001218968,51.870862705544084,45.99148016857227,126.8797624380741,14,0,Wear,0,Replaced filter
2025-04-07,M003,Boiler,Bosch,57.99372750348622,0.42652567865272906,49.02754257567612,48.32938911853195,101.8863108156798,19,0,Leak,0,Checked pressure
